-213.996 352800000000 137090000000 1435200000 1794000000 1125808560000
-213.964 353530000000 137120000000 1436700000 1795300000 1126727860000
-213.932 354280000000 137140000000 1438600000 1796900000 1127619880000
-213.898 355070000000 137160000000 1440900000 1798900000 1128559820000
-213.868 355880000000 137180000000 1443800000 1801400000 1129530440000
-213.838 356710000000 137200000000 1447300000 1804600000 1130534140000
-213.808 357580000000 137220000000 1451800000 1808400000 1131592840000
-213.778 358480000000 137240000000 1457300000 1813200000 1132701340000
-213.738 359400000000 137260000000 1464200000 1819200000 1133855160000
-213.708 360360000000 137280000000 1472700000 1826700000 1135079460000
-213.678 361340000000 137300000000 1483300000 1835900000 1136360540000
-213.648 362360000000 137320000000 1496500000 1847400000 1137729500000
-213.618 363400000000 137340000000 1512900000 1861600000 1139175820000
-213.588 364480000000 137360000000 1533200000 1879300000 1140734560000
-213.548 365580000000 137380000000 1558500000 1901300000 1142403900000
-213.518 366720000000 137390000000 1589800000 1928600000 1144169640000
-213.488 367880000000 137410000000 1628800000 1962600000 1146149840000
-213.458 369080000000 137430000000 1677300000 2004800000 1148342540000
-213.428 370310000000 137440000000 1737500000 2057200000 1150724900000
-213.398 371570000000 137460000000 1812200000 2122300000 1153456760000
-213.358 372870000000 137480000000 1905100000 2203300000 1156561380000
-213.328 374200000000 137490000000 2020600000 2303800000 1160052280000
-213.328 374200000000 137490000000 2020600000 2303800000 1160052280000
-213.328 374450000000 137490000000 2044900000 2325000000 1160746220000
-213.318 374690000000 137500000000 2068100000 2345300000 1161464780000
-213.308 374910000000 137500000000 2090400000 2364700000 1162091520000
-213.308 375130000000 137500000000 2111700000 2383200000 1162699660000
-213.298 375330000000 137500000000 2131900000 2400800000 1163268420000
-213.298 375510000000 137510000000 2151100000 2417600000 1163853780000
-213.288 375690000000 137510000000 2169400000 2433400000 1164366120000
-213.278 375850000000 137510000000 2186600000 2448400000 1164840280000
-213.278 376000000000 137510000000 2202800000 2462500000 1165285840000
-213.268 376130000000 137510000000 2217900000 2475800000 1165693220000
-213.258 376250000000 137510000000 2232100000 2488100000 1166071580000
-213.258 376360000000 137510000000 2245300000 2499600000 1166422540000
-213.248 376450000000 137520000000 2257400000 2510200000 1166788120000
-213.248 376530000000 137520000000 2268600000 2519900000 1167071880000
-213.238 376600000000 137520000000 2278700000 2528700000 1167326260000
-213.228 376650000000 137520000000 2287800000 2536600000 1167542040000
-213.228 376690000000 137520000000 2295900000 2543700000 1167730420000
-213.218 376720000000 137520000000 2303000000 2549800000 1167889000000
-213.218 376740000000 137520000000 2309000000 2555100000 1168019400000
-213.208 376740000000 137520000000 2314100000 2559500000 1168111980000
-213.198 376730000000 137520000000 2318200000 2563100000 1168177160000
-213.198 376700000000 137520000000 2321200000 2565700000 1168201760000
-213.188 376660000000 137510000000 2323200000 2567500000 1168144960000
-213.188 376610000000 137510000000 2324200000 2568300000 1168112360000
-213.178 376550000000 137510000000 2324200000 2568300000 1168052360000
-213.168 376470000000 137510000000 2323200000 2567500000 1167954960000
-213.168 376380000000 137510000000 2321200000 2565700000 1167827760000
-213.158 376280000000 137510000000 2318200000 2563100000 1167673160000
